UUID,QUOTE_TRANSCRIPTION,ANCHOR,HISTORY,TYPE,SourceOfLocation,VOCAB_LABEL,LAT,LNG,PLACE_TYPE,VERIFICATION_STATUS,TAGS,COMMENTS,Author,AuthorBorn,AuthorDies,Textwriting,Certainty,source,TextTitle,TextWritingPlaceName,TextwritinglocationLAT,TextwritinglocationLONG,sourcefortextlocation,,,,catergory
90e2ee5b-4886-4cdb-8ad6-73512602e8d9,Gaul,char-offset:4787,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108919,,,
5468a145-089e-42a7-9408-45f19edd5eb2,Gaul,char-offset:5106,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108922,,,
a7c0d04f-43a3-4a2b-9117-007932ca5d62,Gaul,char-offset:7340,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108938,,,
7a8c01f4-7f06-4075-974b-1f595d781a67,Gaul,char-offset:1923,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108963,,,
5d7f6c30-13a7-4ec6-a23c-01ba84dbebee,Gaul,char-offset:86,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
1193f6d1-b38c-467f-88b5-124bfc476500,Gaul,char-offset:1285,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
89e5a367-4f99-4217-80d2-008c289545cc,Gaul,char-offset:4257,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
a0d5c1af-9039-45fa-b94c-2fdeddba3e18,Gaul,char-offset:694,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
57f4f09c-03cd-4552-aa01-75b8f0ea11c9,Gaul,char-offset:1536,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ea4ab595-0fc1-461b-8754-2bd22490b44d,Gaul,char-offset:3376,,PLACE,http://pleiades.stoa.org/places/992075,Galliae,47.5,-2.5,province,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
c9500d58-c3cd-45a2-a628-d0268606ff79,Gaul,char-offset:3766,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
0596d8f8-cb83-4215-8425-f2f093d43d31,Gauls,char-offset:217,,PERSON,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,deduced,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
651bd0e9-901c-4cbe-967b-48b3e18c60f1,Gauls,char-offset:4064,,PLACE,http://pleiades.stoa.org/places/993,Gallia,44.7309821,3.598898158,region,deduced,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
25ad151d-fdc9-42f0-8acf-63b91a0c3903,Gerontius,char-offset:4417,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
996c328e-9ff9-4bfd-834f-8049a9bafea7,glides a river,char-offset:5284,,PLACE,http://pleiades.stoa.org/places/256010,Baetis/Certis (river),37.969207,-2.910335,river,VERIFIED,,referring to Baetis river,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108992,,,
4e3388fb-1d58-472e-9a34-7d9a506ff503,God,char-offset:2118,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
5d120cf9-40f9-465d-bc98-8598e28ee8c1,Goths,char-offset:3580,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
a506ceb2-cf93-4a0c-8822-eafa6cb071fe,Goths,char-offset:4470,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
7799f3f8-5094-404d-b74c-81a05cac617b,Graian,char-offset:7043,,PLACE,http://pleiades.stoa.org/places/167639,"*Alpis Graia|*Alpis Graia, Colle del Piccolo San Bernardo|*Alpis Graia, Col du Petit-Saint-Bernard",45.681738,6.8846922,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109011,,,
75a885e1-1e3a-42c1-9320-460274740338,Gratian,char-offset:635,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
3376426d-fc2f-49c7-9aab-b43d8d44e69f,Gratian,char-offset:766,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
0ff8519c-26ad-4f00-aad7-70910ae1287e,Gratian,char-offset:3265,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ce368643-8a49-4ee0-a20f-e5cd28e1b1dd,Gratian,char-offset:3789,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6429ca55-d5f6-4bb3-8ac2-aa5ca06ce979,Gratian Augustus,char-offset:1541,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
4d107a9e-db6e-42d3-88ea-3d557f5dfe55,Haemus,char-offset:8464,,PLACE,http://pleiades.stoa.org/places/216830,"Haemus M.|Haemus Mons, Stara Planina",42.7168715,24.91728,mountain,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109025,,,
38f759d5-57e8-4dad-8bc6-475290b29a0d,Hannibal,char-offset:3690,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108915,,,
8b34df15-f5b3-4e0c-8a7b-5220965de066,Heaven,char-offset:765,,PERSON,,,,,,,Mythical,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108898,,,
a4584f7a-6572-4e24-a408-b3bf55da7bcb,Heaven,char-offset:986,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108899,,,
2af65f70-96ba-495f-849c-f6aec17c5b6e,Helen,char-offset:172,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
c25853af-b994-4441-abe7-d9b08d70e8dc,Hispalis,char-offset:5252,,PLACE,http://pleiades.stoa.org/places/256210,"Hispalis/Col. Romula|Hispalis/Col. Romula, Sevilla",37.3858,-5.99312,settlement,VERIFIED,,Seville,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108991,,,
743c8dcc-2715-4094-bbe8-fe46bf728bba,home of gods,char-offset:240,,PLACE,http://pleiades.stoa.org/places/491677,"Olympus/Hadrianopolis|Olympos (mountain in Greece)|Olympus Mons, Mount Olympos|Olympus/Hadrianopolis, DeliktaÅŸ",40.0862269,22.3584897,"mountain,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108952,,,
563afd58-db00-4269-a233-d778e099647f,Honorius,char-offset:2211,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
e91086e2-a07d-4936-9ed5-a825ccde5fe3,Honorius,char-offset:3241,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
13a31a4a-55bf-4a4d-88e9-9decfcb5be28,Honorius,char-offset:4217,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6aff308c-cc61-4e18-a836-497da45db221,Honorius,char-offset:12071,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6474ec1a-60d6-431e-be04-e6832ee15e2b,Honorius Augustus,char-offset:3425,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b907ca08-25f0-4c38-b617-1c6fec167ca8,Huns,char-offset:13040,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
f183aee9-af13-4b40-8f04-1bcff218729f,Iberian folk,char-offset:6606,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108931,,,
b87b089e-571a-436b-9d0e-eb5991d2fcf7,Illyria,char-offset:4350,,PLACE,http://pleiades.stoa.org/places/197136,Ardiaei,43.5,17.5,people,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108978,,,
ee4473e4-44fd-46bc-8aa9-b923873d0459,Ionia,char-offset:5800,,PLACE,http://pleiades.stoa.org/places/543732,Ionia (settlement),,,settlement,UNVERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108997,,,
c5d8cce9-9b76-429c-8f98-cc72c468eec5,Ionian Sea,char-offset:6109,,PLACE,http://pleiades.stoa.org/places/1046,Ionium Mare,39.03244648,19.67486108,water-open,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109002,,,
8bd8cf5d-969f-4468-aee3-65ad0dbbb59d,Italian,char-offset:7407,,PLACE,http://pleiades.stoa.org/places/1052,Italia,42.5,12.5,region,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109018,,,
578a5b5d-ab1f-4e3e-bb32-de34890cab2f,Italian proconsul,char-offset:7407,,PERSON,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,deduced,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108939,,,
da93712f-7086-4116-90eb-47c30f782efc,Italy,char-offset:4312,,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,VERIFIED,,"chose italy, not Rome",Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108977,,,
d94102e1-c71a-4b50-9dea-a8619c3c7f79,Italy,char-offset:7084,,PLACE,http://sws.geonames.org/3175395,Italy,42.78740074,12.0810743,,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109013,,,
3a1051d4-ca81-4b72-adae-d9edd5c967ed,Italy,char-offset:1677,,PLACE,http://sws.geonames.org/3175396,Italy,42.78740074,12.0810743,,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b75dce02-0c68-4884-8c93-c54eb6eb5d46,Italy,char-offset:1740,,PLACE,http://sws.geonames.org/3175397,Italy,42.78740074,12.0810743,,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
597b0750-db1e-4bf7-a116-10e87c13caad,Julian of Campania,char-offset:2432,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b3ab254b-76d3-4f55-9046-b11abfd7ec71,King of the Medes,char-offset:9597,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108947,,,
7329f99c-5274-4e7f-be4a-82cbe1b647f6,Latium,char-offset:3630,,PLACE,http://pleiades.stoa.org/places/432900,Latium,41.7909,12.7621,"region,people",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108973,,,
3f253f41-43b9-445d-b25e-fa5bcf4ed0e4,legion of armed soldiers,char-offset:6790,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
e50026ab-59e6-4758-9500-9e2052a9592e,Leman,char-offset:7193,,PERSON,,,,,,,,lake leman,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108935,,,
8f832106-8085-4887-9590-c416d5f1e1e4,Libyan,char-offset:7856,,PLACE,http://sws.geonames.org/2215636,Libya,27.04021587,18.02940185,,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109021,,,
f409b3ff-b484-4e76-b1c3-73564fdef7d6,Lord,char-offset:2145,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
1d7fc2bd-ae86-4b20-8f8d-425c7ed81ac1,Lord,char-offset:3405,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
f90121eb-7989-4aaf-83c8-884d1c3a5dc5,Macedonian,char-offset:1659,,PLACE,http://pleiades.stoa.org/places/491656,Macedonia,41.25,21.75,unknown,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108961,,,
fd39f773-f1b7-4c28-8956-942e7642af7d,Martian Narbonne,char-offset:4801,,PLACE,http://pleiades.stoa.org/places/246347,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",43.184722,3.003611,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108920,,,
f4531276-cad1-459d-8f87-db20d6e3c805,Martian Narbonne,char-offset:6847,,PLACE,http://pleiades.stoa.org/places/246348,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",43.184722,3.003611,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108932,,,
a7d2dd6c-99e3-472f-be20-8ba2a18c215a,Maximus,char-offset:4452,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108918,,,
b70e826d-f7bd-43be-ab94-ebd8da3a4e1d,Maximus,char-offset:644,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
2f0356d0-b100-481b-9398-aa85b22f3af5,Maximus,char-offset:1260,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
4dbc5ad9-1338-478e-9a37-88bd4da8e89d,Maximus,char-offset:1685,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
8b9294f0-c5ec-4a46-97ca-6c03bfd531a6,Maximus,char-offset:1907,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
a92e46f3-52ae-45bf-95e3-d3a8e9cccbfb,Milan,char-offset:2364,,PLACE,http://pleiades.stoa.org/places/383706,"Mediolan(i)um|Mediolanium/Mediolanum, Milano|Milan",45.4637,9.1881,"urban,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108966,,,
a6590174-98f6-4ba5-af5f-57f20ffff28a,Milan,char-offset:2373,,PLACE,http://pleiades.stoa.org/places/383706,"Mediolan(i)um|Mediolanium/Mediolanum, Milano|Milan",45.4637,9.1881,"urban,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108967,,,
0b65ccc2-ef62-4f86-8c43-292647e3352d,Moselle,char-offset:2252,,PLACE,http://pleiades.stoa.org/places/109182,"Mosella (river)|Mosella, Mosel",50.3655,7.6064,river,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108965,,,
dd5724e5-9a34-442e-8089-65da7845b874,mother of Latium,char-offset:3620,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108914,,,
0eca4d0b-e390-4b0e-bd9d-923e6160341c,Narbonne,char-offset:6812,,PLACE,http://pleiades.stoa.org/places/246347,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",43.184722,3.003611,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109009,,,
209eb732-8573-4382-849d-1e80daa8d478,Narbonne,char-offset:7318,,PLACE,http://pleiades.stoa.org/places/246347,"Col. Narbo Martius|Col. Narbo Martius, Narbonne|Narbonne",43.184722,3.003611,settlement,VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109017,,,
5fd378af-abfe-4fc8-b861-ad6f2c6831cf,Nemausus,char-offset:10070,,PLACE,http://pleiades.stoa.org/places/148142,"Nemausus|Barutel|CarriÃ¨res de Barutel|Nemausus, NÃ®mes|ArÃ¨nes de NÃ®mes|NÃ®mes",43.8864857,4.300122722,"amphitheatre,settlement-modern,mine,urban,fort,settlement",VERIFIED,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/109028,,,
7da5a309-d517-4414-86b2-a86756f8d661,Nicaea,char-offset:442,,PLACE,http://pleiades.stoa.org/places/511268,"Helikore/Nicaea|Nicaea/Nikaia/Helikore, Ä°znik",40.426679,29.715443,"theatre,settlement",VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
b6fc39b9-5952-4072-9e3d-622dc378fd2c,Nile,char-offset:1493,,PLACE,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108906,,,
b398825d-b974-4560-83fe-c8d1bf230078,Ocean,char-offset:3160,,PLACE,http://pleiades.stoa.org/places/845,Atlanticus Oceanus,42.97665275,-7.072833873,water-open,VERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
5cad3613-ed7c-48e0-93ca-00dcbed1a7f4,old Ocean,char-offset:9115,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108945,,,
c96979bd-e350-4ab0-aea4-5d49441059a5,orthodox fathers,char-offset:2573,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
c280d4e1-93c1-4575-ba60-aeb7e27c194d,Palladius,char-offset:11931,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
6cc25b9d-cb71-47af-9221-c14254009cb9,Palladius,char-offset:12199,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
1fdaba2d-a2a4-49aa-a100-ea8a88611849,Pallas,char-offset:5585,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108926,,,
71bf985d-edf8-466c-b68e-742c0eb05ba7,Pelagius Bretto,char-offset:2059,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ea604dae-0a52-4003-91a2-ef93d0d932e2,Pelagius Bretto,char-offset:2292,,PERSON,,,,,,,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
ea14cc7c-6f13-48b4-973c-6f261168df33,Penneltun,char-offset:8121,,PLACE,,,,,,UNVERIFIED,,,Bede,672,735,731,pretty good,https://www.bl.uk/collection-items/bedes-ecclesiastical-history,Ecclesiastical History of the English Nation,Jarrow,54.98029,-1.48275,centre of jarrow currently according to googlemaps,,,,
49c6a9ac-f4ed-4b59-833c-5da62e3ac25e,Persians,char-offset:1607,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108907,,,
20b0adc3-02d8-4a89-91a2-7429a70a843e,Phoebus,char-offset:1178,,PERSON,,,,,,,,,Ausonius,310,395,389,rough,loeb,On the Order of Cities,Treves,49.74204083,6.640479755,Loebintro not certain,http://pleiades.stoa.org/places/108904,,,
